name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments,segment,segment_name,practice_type,review_recency,latest_review_age,review1_name,review1_rating,review1_text,review2_name,review2_rating,review2_text,review3_name,review3_rating,review3_text,review4_name,review4_rating,review4_text,review5_name,review5_rating,review5_text
Summit Point Dental Implant Center,"
3124 W University Dr, McKinney, TX 75071, United States",North Collin,DFW,+1 469-409-4034,https://www.summitpointdental.com/,4.8,530,Dentist,Show open hours for the week,https://www.google.com/maps/place/Summit+Point+Dental+Implant+Center/data=!4m7!3m6!1s0x864c130232753981:0xb49d4d02b8322758!8m2!3d33.2175906!4d-96.6549362!16s%2Fg%2F11n5swstjy!19sChIJgTl1MgITTIYRWCcyuAJNnbQ?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:29:52.550636,https://www.facebook.com/summitpointdental,https://www.instagram.com/summitpointdental,https://www.tiktok.com/@summitpointdental,530,18,,10,yes,Has online booking; Large team (18 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
McKinney Periodontics & Implant Dentistry,"
7785 Eldorado Pkwy STE 100, McKinney, TX 75070, United States",North Collin,DFW,+1 972-569-8448,http://www.mckinneyperiodontics.com/,4.9,769,Dental implants periodontist,Show open hours for the week,https://www.google.com/maps/place/McKinney+Periodontics+%26+Implant+Dentistry/data=!4m7!3m6!1s0x864c16abcd19bcf3:0x6abd780eacb3c05c!8m2!3d33.1737833!4d-96.7187336!16s%2Fg%2F1tmxw_8s!19sChIJ87wZzasWTIYRXMCzrA54vWo?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:29:56.659899,http://www.facebook.com/mckinneyperiodontics,https://www.instagram.com/mckinneyperio_implantdentistry,,769,12,,7,no,Large team (12 doctors); No SSL,1,Leaky Funnel,Group,Fresh,30d ago,,,,,,,,,,,,,,,
Studio Dental,"
1717 W University Dr, McKinney, TX 75069, United States",North Collin,DFW,+1 972-547-0066,https://www.mystudiodental.com/,4.7,36,Dentist,Show open hours for the week,https://www.google.com/maps/place/Studio+Dental/data=!4m7!3m6!1s0x864c13a77641c953:0x3da499a89a0e75df!8m2!3d33.2158824!4d-96.6342886!16s%2Fg%2F1tcxdlv7!19sChIJU8lBdqcTTIYR33UOmqiZpD0?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:00.247818,https://www.facebook.com/StudioDentalTX,,,36,3,,7,no,Facebook only,1,Leaky Funnel,Group,Recent,8mo ago,,,,,,,,,,,,,,,
MDRN Dental Studio,"
6451 W University Dr Ste 300, McKinney, TX 75071, United States",North Collin,DFW,+1 469-712-2046,https://www.mdrndentaltx.com/,5.0,320,Dentist,Show open hours for the week,https://www.google.com/maps/place/MDRN+Dental+Studio/data=!4m7!3m6!1s0x864c150cc3657b7d:0xa59cfb2817d8e56e!8m2!3d33.2176449!4d-96.701535!16s%2Fg%2F11lcxdg1mp!19sChIJfXtlwwwVTIYRbuXYFyj7nKU?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:04.148817,https://www.facebook.com/MDRNDentalTX,https://www.instagram.com/mdrn.dental.studio,,320,4,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
OakBrook Dental & Orthodontics,"
6351 Eldorado Pkwy STE 100, McKinney, TX 75070, United States",North Collin,DFW,+1 469-526-4040,https://www.theoakbrookdentist.com/,4.8,875,Dentist,Show open hours for the week,https://www.google.com/maps/place/OakBrook+Dental+%26+Orthodontics/data=!4m7!3m6!1s0x864c1429308ebd47:0x4c3d56e9a0efaa48!8m2!3d33.1735463!4d-96.6994297!16s%2Fg%2F11g9qwwl72!19sChIJR72OMCkUTIYRSKrvoOlWPUw?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:07.558642,https://www.facebook.com/tr,https://www.instagram.com/explore/locations/292537447916891/oakbrook-dental-and-orthodontics,,875,5,,9,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,7d ago,,,,,,,,,,,,,,,
Texas Sage Dentistry,"
400 N Tennessee St, McKinney, TX 75069, United States",North Collin,DFW,+1 972-562-0197,https://www.texassagedentistry.com/,5.0,240,Dentist,Show open hours for the week,https://www.google.com/maps/place/Texas+Sage+Dentistry/data=!4m7!3m6!1s0x864c139d465d7b89:0x95ce9d8d7d23c92c!8m2!3d33.2006723!4d-96.614822!16s%2Fg%2F11pxxd066c!19sChIJiXtdRp0TTIYRLMkjfY2dzpU?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:11.105193,https://www.facebook.com/Texas-Sage-Dentistry-101054788747259,https://www.instagram.com/txsagedentistry,,240,4,,9,no,,1,Leaky Funnel,Group,Fresh,30d ago,,,,,,,,,,,,,,,
McKinney Endodontics,"
5913 Virginia Pkwy STE 400, McKinney, TX 75071, United States",North Collin,DFW,+1 972-547-0202,http://mckinneyendodontics.com/,4.9,584,Dentist,Show open hours for the week,https://www.google.com/maps/place/McKinney+Endodontics/data=!4m7!3m6!1s0x864c144f423ece87:0x9ddebe75d808af3b!8m2!3d33.1980118!4d-96.6969448!16s%2Fg%2F1tfny_60!19sChIJh84-Qk8UTIYRO68I2HW-3p0?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:17.974015,https://www.facebook.com/pages/category/Dentist---Dental-Office/McKinney-Endodontics-164129690280299,https://www.instagram.com/wix,,584,8,,8,yes,Has online booking; Large team (8 doctors); No SSL,1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
Lee Family Dentistry and Laser Studio,"
6030 Virginia Pkwy, McKinney, TX 75071, United States",North Collin,DFW,+1 972-369-0700,http://www.leefamilydentistrytx.com/,4.9,284,Dentist,Show open hours for the week,https://www.google.com/maps/place/Lee+Family+Dentistry+and+Laser+Studio/data=!4m7!3m6!1s0x864c152101700c59:0x63b8795bfe3cf262!8m2!3d33.199051!4d-96.6993296!16s%2Fg%2F11hzp6clj9!19sChIJWQxwASEVTIYRYvI8_lt5uGM?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:21.483487,http://www.facebook.com/2008/fbml,https://www.instagram.com/leefamilydentistrytx,,284,15,,8,no,Large team (15 doctors); No SSL,1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
Custer Family Dental & Ortho + Kids,"
5131 S Custer Rd Ste 105, McKinney, TX 75070, United States",North Collin,DFW,+1 972-532-3635,https://www.custerfamilydental.com/,4.9,282,Dentist,Show open hours for the week,https://www.google.com/maps/place/Custer+Family+Dental+%26+Ortho+%2B+Kids/data=!4m7!3m6!1s0x864c1613f2012345:0x6731b3eb147c0c0b!8m2!3d33.1505527!4d-96.7325022!16s%2Fg%2F11fylnz953!19sChIJRSMB8hMWTIYRCwx8FOuzMWc?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:26.427749,https://www.facebook.com/CusterFamilyDental,https://www.instagram.com/custerfamilydental,,282,4,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
James Barnes DDS,"
5217 Virginia Pkwy, McKinney, TX 75072, United States",North Collin,DFW,+1 972-529-9697,https://www.jamesbarnesdds.com/,5.0,234,Dentist,Show open hours for the week,https://www.google.com/maps/place/James+Barnes+DDS/data=!4m7!3m6!1s0x864c146970d654ab:0x36a5bd7d7d8873c3!8m2!3d33.1979887!4d-96.6855639!16s%2Fg%2F1tf_hthk!19sChIJq1TWcGkUTIYRw3OIfX29pTY?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:31.335268,https://www.facebook.com/James-Barnes-DDS-PA-165143550178446,,,234,10,,10,yes,Has online booking; Large team (10 doctors); Facebook only; Has online booking,1,Leaky Funnel,Group,No reviews,,,,,,,,,,,,,,,,
TriCorner Dentistry,"
1910 N Stonebridge Dr STE 130, McKinney, TX 75071, United States",North Collin,DFW,+1 214-446-5477,https://www.tricornerdentistmckinney.com/,5.0,188,Dentist,Show open hours for the week,https://www.google.com/maps/place/TriCorner+Dentistry/data=!4m7!3m6!1s0x864c15091628c987:0xe285e67b02e74bc9!8m2!3d33.2176112!4d-96.7210626!16s%2Fg%2F11fy9mzyqv!19sChIJh8koFgkVTIYRyUvnAnvmheI?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:35.082099,https://www.facebook.com/tr,https://www.instagram.com/serene_family_dental,,188,5,,8,no,,1,Leaky Funnel,Group,Fresh,30d ago,,,,,,,,,,,,,,,
Vivian's Family Dentistry,"
1920 Eldorado Pkwy STE 900, McKinney, TX 75069, United States",North Collin,DFW,+1 972-547-6134,http://www.viviansdentistry.com/,4.9,218,Dentist,Show open hours for the week,https://www.google.com/maps/place/Vivian%27s+Family+Dentistry/data=!4m7!3m6!1s0x864c13df67a6bbb9:0xbf08a350e27c4e46!8m2!3d33.1722425!4d-96.6380998!16s%2Fg%2F1v1slmjg!19sChIJubumZ98TTIYRRk584lCjCL8?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:39.413031,http://www.facebook.com/2008/fbml,,,218,10,,7,no,Large team (10 doctors); Facebook only; No SSL,1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
Niiidental Studio,"
4150 Eldorado Pkwy STE 300, McKinney, TX 75070, United States",North Collin,DFW,+1 469-551-9627,http://niiidentalstudio.com/,5.0,127,Dentist,Show open hours for the week,https://www.google.com/maps/place/Niiidental+Studio/data=!4m7!3m6!1s0x864c176049e192e1:0xb6b0cd9da7b55c37!8m2!3d33.1688371!4d-96.6707173!16s%2Fg%2F11k4j1jh5m!19sChIJ4ZLhSWAXTIYRN1y1p53NsLY?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:48.060740,,https://www.instagram.com/niiidentalstudio,https://www.tiktok.com/@niiidentalstudio,127,15,,9,yes,Has online booking; Large team (15 doctors); No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,14d ago,,,,,,,,,,,,,,,
Innovative Dental Specialists of McKinney,"
6020 Virginia Pkwy Ste 100, McKinney, TX 75071, United States",North Collin,DFW,+1 469-903-5820,https://dentalspecialistsmckinney.com/?utm_source=google.com&utm_medium=business+profile,5.0,52,Periodontist,Show open hours for the week,https://www.google.com/maps/place/Innovative+Dental+Specialists+of+McKinney/data=!4m7!3m6!1s0x864c15fee53ea5b1:0xeef8b81320bbae2d!8m2!3d33.1994625!4d-96.6989771!16s%2Fg%2F11whyy8rmm!19sChIJsaU-5f4VTIYRLa67IBO4-O4?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:51.951970,https://www.facebook.com/61565959365551,https://www.instagram.com/dentalspecialistsofmckinney,,52,10,,9,no,Large team (10 doctors),1,Leaky Funnel,Group,Fresh,7d ago,,,,,,,,,,,,,,,
Dental Depot,"
5250 Stacy Rd, McKinney, TX 75070, United States",North Collin,DFW,+1 972-779-0789,https://dentaldepotdfw.com/locations/mckinney/,4.9,344,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dental+Depot/data=!4m7!3m6!1s0x864c178c06925c55:0x9570a0617d25e406!8m2!3d33.147339!4d-96.6948454!16s%2Fg%2F11q3q0g826!19sChIJVVySBowXTIYRBuQlfWGgcJU?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:30:58.189492,https://www.facebook.com/DentalDepotMcKinney,https://www.instagram.com/dentaldepotdfw,,344,21,,10,yes,Has online booking; Large team (21 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,14d ago,,,,,,,,,,,,,,,
Brident Dental & Orthodontics,"
753 N McDonald St, McKinney, TX 75069, United States",North Collin,DFW,+1 469-526-1311,https://www.brident.com/en-us/find-a-location/texas/mckinney/753-n-mcdonald-st?utm_source=GMB&utm_medium=organic,4.1,467,Dentist,Show open hours for the week,https://www.google.com/maps/place/Brident+Dental+%26+Orthodontics/data=!4m7!3m6!1s0x864c124fbf6e6825:0x593a552c7f625dc4!8m2!3d33.2046386!4d-96.6125282!16s%2Fg%2F1vxzb0b6!19sChIJJWhuv08STIYRxF1ifyxVOlk?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:31:02.155011,https://www.facebook.com/BridentDental,https://www.instagram.com/BridentDental,,467,1,,9,no,Single practitioner,1,Leaky Funnel,Solo,Fresh,60d ago,,,,,,,,,,,,,,,
"Sam Patel DDS, PA","
401 S Tennessee St, McKinney, TX 75069, United States",North Collin,DFW,+1 972-638-5848,https://www.yourdowntownmckinneydentist.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,4.9,152,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Sam+Patel+DDS,+PA/data=!4m7!3m6!1s0x864c12366d1e2707:0xcd23c21e471f72ec!8m2!3d33.193966!4d-96.614822!16s%2Fg%2F1thzp959!19sChIJBycebTYSTIYR7HIfRx7CI80?authuser=0&hl=en&rclk=1",dentist McKinney TX,2026-02-28T12:31:07.175215,,,,152,,,4,no,No social media; Thin content,1,Leaky Funnel,Solo,Fresh,30d ago,,,,,,,,,,,,,,,
McKinney Ranch Family Dental,"
3950 Ridge Rd #500, McKinney, TX 75070, United States",North Collin,DFW,+1 972-548-1688,http://mckinneyranchdental.com/,4.1,40,Dentist,Show open hours for the week,https://www.google.com/maps/place/McKinney+Ranch+Family+Dental/data=!4m7!3m6!1s0x864c166cec453d35:0x257ee1c6e730e358!8m2!3d33.16018!4d-96.6949762!16s%2Fg%2F1tdnfnld!19sChIJNT1F7GwWTIYRWOMw58bhfiU?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:31:11.645605,,,,,,,,,Enrichment error: Page.query_selector: Execution context was destroy,1a,Leaky Funnel - No Booking,Group,Fresh,30d ago,,,,,,,,,,,,,,,
"Lauren Standefer, DDS and Associates","
2300 Virginia Pkwy, McKinney, TX 75071, United States",North Collin,DFW,+1 972-542-8733,http://www.standeferdds.com/,4.8,130,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Lauren+Standefer,+DDS+and+Associates/data=!4m7!3m6!1s0x864c13be1031f9e5:0x67c2240f60394145!8m2!3d33.198902!4d-96.6416421!16s%2Fg%2F1ptx_nz2n!19sChIJ5fkxEL4TTIYRRUE5YA8kwmc?authuser=0&hl=en&rclk=1",dentist McKinney TX,2026-02-28T12:31:15.475429,https://www.facebook.com/laurenstandeferdds,https://www.instagram.com/Standeferdentistry,,130,4,,9,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,180d ago,,,,,,,,,,,,,,,
Stonebridge Ranch Dentistry,"
3575 Lakota Trail Ste 100, McKinney, TX 75070, United States",North Collin,DFW,+1 972-542-1212,http://stonebridgeranchdentistry.com/,4.8,208,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Stonebridge+Ranch+Dentistry/data=!4m7!3m6!1s0x864c160bdc7e80bb:0x7138e26a1b366c1f!8m2!3d33.1672375!4d-96.7296226!16s%2Fg%2F1jkyzgs4q!19sChIJu4B-3AsWTIYRH2w2G2riOHE?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:31:20.560113,https://www.facebook.com/TexasPediatricDDS,https://www.instagram.com/texaspediatricdentistry,https://www.tiktok.com/@tpdsrdfamily,208,,,8,no,No SSL,1,Leaky Funnel,Unknown,Fresh,30d ago,,,,,,,,,,,,,,,
Ryan Thompson DDS,"
1550 S Custer Rd Ste 100, McKinney, TX 75072, United States",North Collin,DFW,+1 972-346-2992,https://ryanthompsondds.com/,4.8,179,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Ryan+Thompson+DDS/data=!4m7!3m6!1s0x864c15935852c65f:0x4c689c59f010ed7a!8m2!3d33.1901206!4d-96.7335586!16s%2Fg%2F1hm2z0hpw!19sChIJX8ZSWJMVTIYReu0Q8FmcaEw?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:31:24.203691,,,,179,3,,8,yes,Has online booking; No social media; Has online booking,1,Leaky Funnel,Group,Recent,12mo ago,,,,,,,,,,,,,,,
Apollo Dental,"
1521 W University Dr #120, McKinney, TX 75069, United States",North Collin,DFW,+1 469-617-2522,https://myapollodental.com/,4.4,323,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Apollo+Dental/data=!4m7!3m6!1s0x864c13a9cd364fbf:0x492c66f8833e94ee!8m2!3d33.2158347!4d-96.6283744!16s%2Fg%2F11bwqb_fdx!19sChIJv082zakTTIYR7pQ-g_hmLEk?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:31:27.589348,https://www.facebook.com/apollodentaltx,https://www.instagram.com/apollodentaltx,,323,9,,9,no,Large team (9 doctors),1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
McKinney Pediatric Dentistry,"
5971 Virginia Pkwy STE 300, McKinney, TX 75071, United States",North Collin,DFW,+1 972-984-7890,http://www.pediatricdentistmckinneytx.com/,4.9,214,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/McKinney+Pediatric+Dentistry/data=!4m7!3m6!1s0x864c144f3df5f851:0x67c3813fd75d6346!8m2!3d33.1980939!4d-96.6974515!16s%2Fg%2F1tjfbnsb!19sChIJUfj1PU8UTIYRRmNd1z-Bw2c?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:31:33.133958,https://www.facebook.com/PediatricDentistMcKinneyTX,,,214,9,,7,no,Large team (9 doctors); Facebook only; No SSL,1,Leaky Funnel,Group,Fresh,30d ago,,,,,,,,,,,,,,,
"Cameron G. Francis, DDS","
2410 W University Dr, McKinney, TX 75071, United States",North Collin,DFW,+1 972-562-0228,http://www.mckinneydentaloffice.com/,4.9,66,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Cameron+G.+Francis,+DDS/data=!4m7!3m6!1s0x864c13760d727429:0xcce4ace82bf3f6b8!8m2!3d33.2173801!4d-96.6484048!16s%2Fg%2F1tf7h1sw!19sChIJKXRyDXYTTIYRuPbzK-is5Mw?authuser=0&hl=en&rclk=1",dentist McKinney TX,2026-02-28T12:31:38.819301,https://www.facebook.com/pages/Cameron-G-Francis-DDS/217249654955549,https://www.instagram.com/thebeardeddentist,,66,21,,8,no,Large team (21 doctors); No SSL,1,Leaky Funnel,Group,Recent,7mo ago,,,,,,,,,,,,,,,
Aroma Smiles Dental,"
4800 W University Dr suite 104, McKinney, TX 75071, United States",North Collin,DFW,+1 469-617-6544,https://aromasmilesdental.com/,5.0,133,Dentist,Show open hours for the week,https://www.google.com/maps/place/Aroma+Smiles+Dental/data=!4m7!3m6!1s0x864c15170be3c655:0x7ec4d737e43afdb1!8m2!3d33.2186271!4d-96.676328!16s%2Fg%2F11vpqzh6xt!19sChIJVcbjCxcVTIYRsf065DfXxH4?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:31:43.938854,https://www.facebook.com/profile.php,https://www.instagram.com/aromasmilesdental,https://www.tiktok.com/@aromasmilesdental,133,11,,9,yes,Has online booking; Large team (11 doctors),1,Leaky Funnel,Group,Fresh,14d ago,,,,,,,,,,,,,,,
Texas Redbud Dental,"
1575 Redbud Blvd # 103, McKinney, TX 75069, United States",North Collin,DFW,+1 214-585-0268,http://www.texasredbuddental.com/,5.0,55,Dentist,Show open hours for the week,https://www.google.com/maps/place/Texas+Redbud+Dental/data=!4m7!3m6!1s0x864c13a6efc1fde5:0xdc0dc1f45aeb274d!8m2!3d33.2133712!4d-96.6354598!16s%2Fg%2F1tjyt_wx!19sChIJ5f3B76YTTIYRTSfrWvTBDdw?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:31:48.937961,,,,55,4,,6,no,No social media; No SSL,1,Leaky Funnel,Group,Recent,9mo ago,,,,,,,,,,,,,,,
Braces of McKinney,"
4271 Highlands Dr, McKinney, TX 75070, United States",North Collin,DFW,+1 469-701-4832,https://bracesonbroad.com/braces-of-mckinney/?utm_source=listings&utm_medium=organic&utm_campaign=gmb,4.9,674,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Braces+of+McKinney/data=!4m7!3m6!1s0x864c16a964614581:0xc732f7a99e2d64!8m2!3d33.1665048!4d-96.669524!16s%2Fg%2F11cfd1j8p!19sChIJgUVhZKkWTIYRZC2eqfcyxwA?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:31:52.736387,https://www.facebook.com/BracesofMcKinney,,,674,6,,9,no,Large team (6 doctors); Facebook only,1,Leaky Funnel,Group,Fresh,14d ago,,,,,,,,,,,,,,,
"Jeff Lynch, DDS","
1760 W Virginia St Suite 100, McKinney, TX 75069, United States",North Collin,DFW,+1 972-547-6453,http://mckinneydentist.com/,5.0,3,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Jeff+Lynch,+DDS/data=!4m7!3m6!1s0x864c13b90c13e441:0xedd2d3ba1801c05c!8m2!3d33.1987282!4d-96.6343342!16s%2Fg%2F1hm5mmg2c!19sChIJQeQTDLkTTIYRXMABGLrT0u0?authuser=0&hl=en&rclk=1",dentist McKinney TX,2026-02-28T12:32:00.001683,https://www.facebook.com/McKinneydentist,,,3,19,,9,yes,Has online booking; Large team (19 doctors); Facebook only; No SSL; Has online booking,2,"Warm Digital, No Proof",Group,Fresh,150d ago,,,,,,,,,,,,,,,
"Kenneth R Sharp, DDS","
5881 Virginia Pkwy STE 500, McKinney, TX 75071, United States",North Collin,DFW,+1 972-984-1882,http://stonebridgeranchsmiles.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,4.9,310,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Kenneth+R+Sharp,+DDS/data=!4m7!3m6!1s0x864c1445f5f025a1:0xd79f44cb8e9f4931!8m2!3d33.197755!4d-96.696297!16s%2Fg%2F1thqb7r3!19sChIJoSXw9UUUTIYRMUmfjstEn9c?authuser=0&hl=en&rclk=1",dentist McKinney TX,2026-02-28T12:32:05.307054,https://facebook.com/227808203924211,,,310,6,,8,yes,Has online booking; Large team (6 doctors); Facebook only; No SSL,1,Leaky Funnel,Group,Recent,12mo ago,,,,,,,,,,,,,,,
Affordable Dentures & Implants,"
1925 N Central Expy STE 405, McKinney, TX 75070, United States",North Collin,DFW,+1 432-999-9528,https://www.affordabledentures.com/locations/tx/mckinney?utm_source=GMB&utm_medium=Organic_Listing&utm_campaign=15241,4.9,554,Dentist,Show open hours for the week,https://www.google.com/maps/place/Affordable+Dentures+%26+Implants/data=!4m7!3m6!1s0x864c1326e06dd241:0xf378d50d12fa00b0!8m2!3d33.2184788!4d-96.6370476!16s%2Fg%2F11h56vxvfv!19sChIJQdJt4CYTTIYRsAD6Eg3VePM?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:32:10.096300,https://www.facebook.com/AffordableDenturesImplants,https://www.instagram.com/affordabledenturesimplants,,554,6,,10,yes,Has online booking; Large team (6 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,30d ago,,,,,,,,,,,,,,,
Priority Emergency Dental Care,"
1871 Harroun Ave, McKinney, TX 75069, United States",North Collin,DFW,+1 844-833-2103,https://www.priorityemergencydental.care/locations/mckinney-texas/,4.6,10,Emergency dental service,,https://www.google.com/maps/place/Priority+Emergency+Dental+Care/data=!4m7!3m6!1s0x864c1300366d7097:0xf0d2664368ead812!8m2!3d33.2142292!4d-96.6298678!16s%2Fg%2F11ww6k_mxc!19sChIJl3BtNgATTIYREtjqaENm0vA?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:32:15.154699,https://www.facebook.com/PriorityEmergencyDentalCare,https://www.instagram.com/priorityemergencydentalcare,,10,3,,9,yes,Has online booking; Has online booking,2,"Warm Digital, No Proof",Group,Fresh,30d ago,,,,,,,,,,,,,,,
Care Most Dental,"
3725 S Lake Forest Dr Ste 108, McKinney, TX 75070, United States",North Collin,DFW,+1 214-856-3258,http://www.trandentalnetwork.com/CareMostDental,5.0,17,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Care+Most+Dental/data=!4m7!3m6!1s0x864c17e066e75ecd:0xff0a6a48c9aa4d7f!8m2!3d33.1629736!4d-96.6801609!16s%2Fg%2F11j10_qslc!19sChIJzV7nZuAXTIYRf02qyUhqCv8?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:32:18.554223,,,,17,9,,5,no,Large team (9 doctors); No social media; No SSL,2,"Warm Digital, No Proof",Group,Fresh,180d ago,,,,,,,,,,,,,,,
Jefferson Dental & Orthodontics,"
1330 N McDonald St STE 200, McKinney, TX 75071, United States",North Collin,DFW,+1 469-523-2274,https://www.jeffersondentalclinics.com/clinics/mckinney-tx/?utm_source=organic&utm_medium=gmb,4.3,744,Dentist,Show open hours for the week,https://www.google.com/maps/place/Jefferson+Dental+%26+Orthodontics/data=!4m7!3m6!1s0x864c1250cf802b31:0x17cc65eebd6b9554!8m2!3d33.211858!4d-96.6121236!16s%2Fg%2F11f38l0rj8!19sChIJMSuAz1ASTIYRVJVrve5lzBc?authuser=0&hl=en&rclk=1,dentist McKinney TX,2026-02-28T12:32:22.812195,https://www.facebook.com/jeffersondental,https://www.instagram.com/jeffersondental,https://www.tiktok.com/@jefferson_dental,744,,,9,no,,1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
