name,address,borough,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at
Dr. Omid Arastehmanesh,"
5313 New Utrecht Ave, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-435-3400,https://refuahfamilydental.com/,5.0,,Medical clinic,,https://www.google.com/maps/place/Dr.+Omid+Arastehmanesh/data=!4m7!3m6!1s0x89c24531fc5c5555:0x8790856fbba929de!8m2!3d40.6327364!4d-73.9950203!16s%2Fg%2F11rwxf2xbd!19sChIJVVVc_DFFwokR3impu2-FkIc?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:06:40.540905
"ALVIN D. FRIED, DDS – Maimonides Medical Center","
4802 10th Ave, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-283-7428,https://maimo.org/find-a-doctor/alvin-fried?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=Maimo,3.0,2,Dentist,Show open hours for the week,"https://www.google.com/maps/place/ALVIN+D.+FRIED,+DDS+%E2%80%93+Maimonides+Medical+Center/data=!4m7!3m6!1s0x89c25accc457649b:0x6663e447aa13a762!8m2!3d40.639262!4d-73.9981537!16s%2Fg%2F1thxrkdl!19sChIJm2RXxMxawokRYqcTqkfkY2Y?authuser=0&hl=en&rclk=1",dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:07:03.086904
University Dental Association LLP,"
4802 10th Ave, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-283-7428,,5.0,1,Dentist,,https://www.google.com/maps/place/University+Dental+Association+LLP/data=!4m7!3m6!1s0x89c25accc79761eb:0xd8d6a8beb7d998ea!8m2!3d40.6394036!4d-73.9984774!16s%2Fg%2F1261ydlc1!19sChIJ62GXx8xawokR6pjZt76o1tg?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:07:08.048358
Michael Weiss DDS,"
4109 9th Ave, Brooklyn, NY 11232, United States",Brooklyn,New York,+1 718-690-9648,http://dentist-sunsetpark.com/,4.0,1,Dentist,Show open hours for the week,https://www.google.com/maps/place/Michael+Weiss+DDS/data=!4m7!3m6!1s0x89c25ace40fe3553:0x52a5c6bccbf07fea!8m2!3d40.6444909!4d-73.9963139!16s%2Fg%2F1tgzc80s!19sChIJUzX-QM5awokR6n_wy7zGpVI?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:07:12.963291
Adler George DDS,"
1272 49th St, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-435-9070,,3.5,,Dentist,,https://www.google.com/maps/place/Adler+George+DDS/data=!4m7!3m6!1s0x89c2452da65987d3:0x8af4dc9244b0b90b!8m2!3d40.635119!4d-73.992714!16s%2Fg%2F1tfdzrx9!19sChIJ04dZpi1FwokRC7mwRJLc9Io?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:07:19.938857
Dental Art Care,"
481 83rd St, Brooklyn, NY 11209, United States",Brooklyn,New York,+1 718-748-1122,https://www.dentalartcare.com/,4.8,69,Dental implants periodontist,Show open hours for the week,https://www.google.com/maps/place/Dental+Art+Care/data=!4m7!3m6!1s0x89c2455e14d746bb:0x97b8d30c8c64f45!8m2!3d40.6238276!4d-74.0251728!16s%2Fg%2F1tdqpkfq!19sChIJu0bXFF5FwokRRU_GyDCNewk?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:07:27.092315
Robert Weiss,"
1526 50th St, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-854-3333,,5.0,1,Pediatric dentist,,https://www.google.com/maps/place/Robert+Weiss/data=!4m7!3m6!1s0x89c2452943e14919:0x7e67366701052c74!8m2!3d40.6312236!4d-73.9877043!16s%2Fg%2F11rkj8k7qr!19sChIJGUnhQylFwokRdCwFAWc2Z34?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:07:34.679645
Parkside Dental,"
325 Ocean Ave, Brooklyn, NY 11225, United States",Brooklyn,New York,+1 718-462-7436,https://parksidedentalny.com/,4.3,128,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Parkside+Dental/data=!4m7!3m6!1s0x89c25b150f726a97:0x37f9dab82f038dc5!8m2!3d40.6552826!4d-73.9617409!16s%2Fg%2F1tj85rz0!19sChIJl2pyDxVbwokRxY0DL7ja-Tc?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:07:39.698987
"Dr. Yiska Danziger, DMD","
1312 38th St, Brooklyn, NY 11218, United States",Brooklyn,New York,+1 718-686-7600,http://www.ezramedical.org/,,,Dentist,,"https://www.google.com/maps/place/Dr.+Yiska+Danziger,+DMD/data=!4m7!3m6!1s0x89c25ad5c605102b:0xb25cc9030e528777!8m2!3d40.6406876!4d-73.9852986!16s%2Fg%2F1hc75vk_r!19sChIJKxAFxtVawokRd4dSDgPJXLI?authuser=0&hl=en&rclk=1",dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:07:51.954539
Chubak Bruce DDS,"
1358 43rd St, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-436-2638,,3.7,3,Dentist,,https://www.google.com/maps/place/Chubak+Bruce+DDS/data=!4m7!3m6!1s0x89c25ad4ce77c821:0xf8f09eada2469706!8m2!3d40.6371682!4d-73.986776!16s%2Fg%2F1vpfkg19!19sChIJIch3ztRawokRBpdGoq2e8Pg?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:07:57.028252
"Dr. Jacob M. Scheiner, DDS","
5000 15th Ave, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-851-7500,,5.0,1,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Jacob+M.+Scheiner,+DDS/data=!4m7!3m6!1s0x89c2452952b1a4e7:0x102e7f9c9de54091!8m2!3d40.6316823!4d-73.9886601!16s%2Fg%2F1tfp3c4b!19sChIJ56SxUilFwokRkUDlnZx_LhA?authuser=0&hl=en&rclk=1",dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:04.701886
Peri John M DDS,"
1134 57th St, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-435-8000,,5.0,,Dentist,,https://www.google.com/maps/place/Peri+John+M+DDS/data=!4m7!3m6!1s0x89c24531345fa2eb:0x47569446352a3e34!8m2!3d40.632478!4d-74.000443!16s%2Fg%2F1tfk5bjj!19sChIJ66JfNDFFwokRND4qNUaUVkc?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:10.306677
Donald Goldschein DDS,"
4901 Fort Hamilton Pkwy #3345, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-438-3701,,2.6,9,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Donald+Goldschein+DDS/data=!4m7!3m6!1s0x89c24532d625869f:0x59bc4f3e16b0e615!8m2!3d40.6381222!4d-73.9975909!16s%2Fg%2F1tgkj5t8!19sChIJn4Yl1jJFwokRFeawFj5PvFk?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:15.300628
Braun Zvi DDS,"
1620 47th St, Brooklyn, NY 11204, United States",Brooklyn,New York,+1 718-484-7752,,4.9,,Dentist,,https://www.google.com/maps/place/Braun+Zvi+DDS/data=!4m7!3m6!1s0x89c2452a1d867e41:0x150626ffa287c7bf!8m2!3d40.6316676!4d-73.9839297!16s%2Fg%2F1td6hd00!19sChIJQX6GHSpFwokRv8eHov8mBhU?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:19.510249
Heisler Donald DDS,"
1475 48th St #1, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-435-0266,,5.0,2,Dentist,,https://www.google.com/maps/place/Heisler+Donald+DDS/data=!4m7!3m6!1s0x89c2452bc074b00f:0xb57e7d35fe73b8d5!8m2!3d40.6333!4d-73.987316!16s%2Fg%2F1v8l0j4t!19sChIJD7B0wCtFwokR1bhz_jV9frU?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:23.067303
"Dr. Abdelhamed Tamara, DDS","
466 78th St, Brooklyn, NY 11209, United States",Brooklyn,New York,+1 718-491-6585,http://drtamaraabdelhamed.com/,2.7,36,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Abdelhamed+Tamara,+DDS/data=!4m7!3m6!1s0x89c2455954b90d5d:0xb94c61668af1d48e!8m2!3d40.627485!4d-74.024429!16s%2Fg%2F1thl1s6z!19sChIJXQ25VFlFwokRjtTximZhTLk?authuser=0&hl=en&rclk=1",dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:26.513201
Peri Roy J DDS,"
1134 57th St, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-435-8000,,5.0,,Dentist,,https://www.google.com/maps/place/Peri+Roy+J+DDS/data=!4m7!3m6!1s0x89c24531345fa2eb:0xed0494a3afe76954!8m2!3d40.632526!4d-74.0004262!16s%2Fg%2F1262c8y2b!19sChIJ66JfNDFFwokRVGnnr6OUBO0?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:31.658030
Smile With Us NY,"
1805 Avenue J, Brooklyn, NY 11230, United States",Brooklyn,New York,+1 516-614-5918,https://www.smilewithusny.com/,5.0,222,Dentist,Show open hours for the week,https://www.google.com/maps/place/Smile+With+Us+NY/data=!4m7!3m6!1s0x89c244b6342fec03:0xc4da3a841894ea89!8m2!3d40.6257508!4d-73.9582849!16s%2Fg%2F1tfqgqbz!19sChIJA-wvNLZEwokRieqUGIQ62sQ?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:37.340849
Work Brooklyn,"
9th Ave, Brooklyn, NY 11219, United States",Brooklyn,New York,,,5.0,1,Dentist,,https://www.google.com/maps/place/Work+Brooklyn/data=!4m7!3m6!1s0x89c25b2a58a56057:0x94dfaff4546fbe7d!8m2!3d40.6444951!4d-73.996321!16s%2Fg%2F11jl6wrd3t!19sChIJV2ClWCpbwokRfb5vVPSv35Q?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:41.820298
Starcona Dental solutions,"
4424 16th Ave, Brooklyn, NY 11204, United States",Brooklyn,New York,+1 718-500-3046,https://starcona.com/,5.0,20,Dental supply store,Show open hours for the week,https://www.google.com/maps/place/Starcona+Dental+solutions/data=!4m7!3m6!1s0x89c2455e74dd83db:0x401857d6e01518bf!8m2!3d40.633545!4d-73.983328!16s%2Fg%2F11flbdmzn_!19sChIJ24PddF5FwokRvxgV4NZXGEA?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:45.920111
Fruchter Daniel S DDS,"
1312 38th St, Brooklyn, NY 11218, United States",Brooklyn,New York,+1 718-435-5296,http://www.ezramedical.org/,4.0,,Dentist,,https://www.google.com/maps/place/Fruchter+Daniel+S+DDS/data=!4m7!3m6!1s0x89c25ad5c60558b1:0xb7281f9da694b601!8m2!3d40.640706!4d-73.985375!16s%2Fg%2F1v3kjfgb!19sChIJsVgFxtVawokRAbaUpp0fKLc?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:51.045408
Ezra Medical Center - 60th Street,"
1278 60th St, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-686-7600,http://www.ezramedical.org/,3.5,68,Medical Center,Show open hours for the week,https://www.google.com/maps/place/Ezra+Medical+Center+-+60th+Street/data=!4m7!3m6!1s0x89c24567adfb8319:0x6e64f3de4724732e!8m2!3d40.6287579!4d-73.9991929!16s%2Fg%2F11ghxw0dwx!19sChIJGYP7rWdFwokRLnMkR97zZG4?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:08:56.131450
Family Smile Dental,"
2937 Ave V, Brooklyn, NY 11229, United States",Brooklyn,New York,+1 718-550-4818,https://familysmiledentist.com/?utm_campaign=gmb,4.7,735,Dentist,Show open hours for the week,https://www.google.com/maps/place/Family+Smile+Dental/data=!4m7!3m6!1s0x89c24482951a6cd7:0xe83b6d4219fa3bfa!8m2!3d40.5985912!4d-73.9409648!16s%2Fg%2F1td1qsy2!19sChIJ12walYJEwokR-jv6GUJtO-g?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:09:06.441348
Goldstein Jacob S,"
1134 54th St, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-851-0763,,4.0,,Dentist,,https://www.google.com/maps/place/Goldstein+Jacob+S/data=!4m7!3m6!1s0x89c24533db769343:0x87ed22cee8a6b72!8m2!3d40.634175!4d-73.998733!16s%2Fg%2F1262t5kg6!19sChIJQ5N22zNFwokRcmuK7izSfgg?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:09:09.341873
NYU Lutheran Family Health Centers Brooklyn-Chinese,"
5008 7th Ave, Brooklyn, NY 11220, United States",Brooklyn,New York,+1 718-210-1030,https://nyulangone.org/locations/seventh-avenue-family-health-center-at-nyu-langone,2.3,47,Medical clinic,Show open hours for the week,https://www.google.com/maps/place/NYU+Lutheran+Family+Health+Centers+Brooklyn-Chinese/data=!4m7!3m6!1s0x89c245355d45f5cf:0x6b8b8be2302b3802!8m2!3d40.6423881!4d-74.006221!16s%2Fg%2F1tfxyyqb!19sChIJz_VFXTVFwokRAjgrMOKLi2s?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:09:17.087022
Steinberg Jerry DDS,"
5713 16th Ave Suite B, Brooklyn, NY 11204, United States",Brooklyn,New York,+1 718-435-1818,,5.0,3,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Steinberg+Jerry+DDS/data=!4m7!3m6!1s0x89c24525c092e065:0x43f3c2e260beb1d8!8m2!3d40.626106!4d-73.990263!16s%2Fg%2F1vzg343n!19sChIJZeCSwCVFwokR2LG-YOLC80M?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:09:20.853799
Parkslope VMC Dental,"
580 5th Ave, Brooklyn, NY 11215, United States",Brooklyn,New York,+1 646-535-9010,https://vmcdental.com/,4.5,101,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Parkslope+VMC+Dental/data=!4m7!3m6!1s0xd6a28436a75043b:0xd5feb7441cd709!8m2!3d40.6647383!4d-73.9898233!16s%2Fg%2F11w1hln5qc!19sChIJOwR1akMoag0RCdccRLf-1QA?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:09:29.166813
Raofian Kamran S DDS,"
1359 49th St, Brooklyn, NY 11219, United States",Brooklyn,New York,+1 718-436-2933,,5.0,,Dentist,,https://www.google.com/maps/place/Raofian+Kamran+S+DDS/data=!4m7!3m6!1s0x89c2452b8a927439:0x6a8f2d6ed8869812!8m2!3d40.634213!4d-73.9905257!16s%2Fg%2F1tdr46ng!19sChIJOXSSiitFwokREpiG2G4tj2o?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:09:36.588693
Comprehensive Dental Care,"
1383 52nd St, Brooklyn, NY 11219, United States",Brooklyn,New York,,,3.8,,Dentist,,https://www.google.com/maps/place/Comprehensive+Dental+Care/data=!4m7!3m6!1s0x89c2452e879a8a69:0x58c42c11a62225a0!8m2!3d40.6322107!4d-73.991761!16s%2Fg%2F11gj_mkls_!19sChIJaYqahy5FwokRoCUiphEsxFg?authuser=0&hl=en&rclk=1,dentist Borough Park Sunset Park Brooklyn,2026-02-25T22:09:40.167872
Always Beautiful Smile,"
1725 Sheepshead Bay Rd, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-743-0299,https://alwaysbeautifulsmile.com/,4.8,413,Dentist,Show open hours for the week,https://www.google.com/maps/place/Always+Beautiful+Smile/data=!4m7!3m6!1s0x89c2446451d22f4d:0x8e7cfad21df5f98d!8m2!3d40.585326!4d-73.9513397!16s%2Fg%2F1tdk62dh!19sChIJTS_SUWREwokRjfn1HdL6fI4?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:24.216227
Gamma Sheepshead Bay Dental P.C.,"
1021 Avenue Z, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-769-4900,https://gammadentalclinic.com/?utm_source=google&utm_medium=local&utm_campaign=maps,4.3,46,Dentist,Show open hours for the week,https://www.google.com/maps/place/Gamma+Sheepshead+Bay+Dental+P.C./data=!4m7!3m6!1s0x89c2445df60544cb:0x87c7fdb687d66ac6!8m2!3d40.587626!4d-73.959537!16s%2Fg%2F1tcv76w3!19sChIJy0QF9l1EwokRxmrWh7b9x4c?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:28.128613
Sheepshead Bay Oral Surgery PLLC - MY ORAL SURGEON,"
2347 Coney Island Ave, Brooklyn, NY 11223, United States",Brooklyn,New York,+1 718-743-5400,http://www.sheepsheadbayoralsurgery.com/,3.1,164,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/Sheepshead+Bay+Oral+Surgery+PLLC+-+MY+ORAL+SURGEON/data=!4m7!3m6!1s0x89c2448eedaad2cd:0x94f21c221901bbfc!8m2!3d40.5997168!4d-73.9611091!16s%2Fg%2F1hc5dzhzy!19sChIJzdKq7Y5EwokR_LsBGSIc8pQ?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:32.467168
Margarita Degtyareva,"
1725 Sheepshead Bay Rd, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-743-0299,http://www.alwaysbeautifulsmile.com/,3.9,18,Dentist,,https://www.google.com/maps/place/Margarita+Degtyareva/data=!4m7!3m6!1s0x89c2446451d22f4d:0x31051a7f02438ea4!8m2!3d40.5853505!4d-73.951194!16s%2Fg%2F1vvdw3jz!19sChIJTS_SUWREwokRpI5DAn8aBTE?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:35.667682
LuxDen Dental Center,"
2579 E 17th St STE 11, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-382-3444,https://luxden.com/,4.8,621,Dentist,Show open hours for the week,https://www.google.com/maps/place/LuxDen+Dental+Center/data=!4m7!3m6!1s0x89c2448ac1e269bf:0x1600988bb87ed7b1!8m2!3d40.5885615!4d-73.9523697!16s%2Fg%2F1tdlj612!19sChIJv2niwYpEwokRsdd-uIuYABY?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:39.582075
"Leona Kotlyar, DDS - Pristine Pediatric Dentistry","
1512 Avenue Z, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-395-2700,http://www.pristinepediatricdentist.com/,5.0,318,Pediatric dentist,Show open hours for the week,"https://www.google.com/maps/place/Leona+Kotlyar,+DDS+-+Pristine+Pediatric+Dentistry/data=!4m7!3m6!1s0x89c2455c1acbb27b:0xa574e2a3032671d5!8m2!3d40.587809!4d-73.9536758!16s%2Fg%2F11b76fyw3s!19sChIJe7LLGlxFwokR1XEmA6PidKU?authuser=0&hl=en&rclk=1",dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:43.827165
Bright Smile Design,"
3060 Ocean Ave, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-615-2272,http://www.brightsmiledesign.com/,4.8,234,Dentist,Show open hours for the week,https://www.google.com/maps/place/Bright+Smile+Design/data=!4m7!3m6!1s0x89c2648a450dcb07:0x570ef450b325e2cb!8m2!3d40.5865557!4d-73.9494435!16s%2Fg%2F1tm89c0p!19sChIJB8sNRYpkwokRy-Ils1D0Dlc?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:47.524916
Yelskaya Lidiya DDS,"
1625 Emmons Ave Suite AA, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-676-9500,,3.6,89,Dentist,Show open hours for the week,https://www.google.com/maps/place/Yelskaya+Lidiya+DDS/data=!4m7!3m6!1s0x89c2445b6d2db077:0x3ad06946ff31fcb6!8m2!3d40.5836263!4d-73.9518977!16s%2Fg%2F1ptvyktpv!19sChIJd7AtbVtEwokRtvwx_0Zp0Do?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:51.744011
"Dr. Joseph Rahabi, DDS","
1227 Ave Y, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-382-6300,https://www.smilinginbrooklyn.com/about,4.8,90,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Joseph+Rahabi,+DDS/data=!4m7!3m6!1s0x89c244ec15c23af1:0x82ac4438a5d05c58!8m2!3d40.590046!4d-73.957768!16s%2Fg%2F1w0r0tt2!19sChIJ8TrCFexEwokRWFzQpThErII?authuser=0&hl=en&rclk=1",dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:54.671546
"Liana Libin, DDS","
1513 Voorhies Ave, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-332-5159,https://www.dentist-sheepsheadbay.com/,4.5,31,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Liana+Libin,+DDS/data=!4m7!3m6!1s0x89c2446427e808ff:0x320be1105862af5a!8m2!3d40.5859424!4d-73.9535011!16s%2Fg%2F1tlgyv_2!19sChIJ_wjoJ2REwokRWq9iWBDhCzI?authuser=0&hl=en&rclk=1",dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:10:59.026879
"Trump Village Dental: Vyacheslav Ripa, DDS","
2833 Coney Island Ave Floor 2, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-946-8585,,4.6,1013,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Trump+Village+Dental:+Vyacheslav+Ripa,+DDS/data=!4m7!3m6!1s0x89c2445ded379f31:0x67646fdf9d1f57e0!8m2!3d40.5875438!4d-73.9600271!16s%2Fg%2F11g7z7r9_p!19sChIJMZ837V1EwokR4Fcfnd9vZGc?authuser=0&hl=en&rclk=1",dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:03.761540
Bright Smile Dental of Brooklyn,"
2791 W 5th St, Brooklyn, NY 11224, United States",Brooklyn,New York,+1 646-859-7048,http://www.vkdds.com/,4.9,1610,Dentist,Show open hours for the week,https://www.google.com/maps/place/Bright+Smile+Dental+of+Brooklyn/data=!4m7!3m6!1s0x89c2444f584cbe15:0xed109b9c12949288!8m2!3d40.5808585!4d-73.9712674!16s%2Fg%2F1tcysr3r!19sChIJFb5MWE9EwokRiJKUEpybEO0?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:07.538729
Bright White Dental of Brooklyn,"
3071 Avenue U, Brooklyn, NY 11229, United States",Brooklyn,New York,+1 718-736-0123,https://bright-white-dental.com/,4.8,385,Dental implants provider,Show open hours for the week,https://www.google.com/maps/place/Bright+White+Dental+of+Brooklyn/data=!4m7!3m6!1s0x89c2449d5c319db9:0x11f400083c5522ab!8m2!3d40.601151!4d-73.936406!16s%2Fg%2F11cn5lfy56!19sChIJuZ0xXJ1EwokRqyJVPAgA9BE?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:15.817181
Aleksander Onatskiy DDS,"
2960 Ocean Ave 1st Floor, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-621-0827,https://onatskydentalclinic.com/,4.6,252,Dentist,Show open hours for the week,https://www.google.com/maps/place/Aleksander+Onatskiy+DDS/data=!4m7!3m6!1s0x89c244631abf4339:0x41e186267dd8679!8m2!3d40.5890828!4d-73.9498163!16s%2Fg%2F1q6j3hbq3!19sChIJOUO_GmNEwokReYbdZ2IYHgQ?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:19.550087
Prime Dental Partners of Sheepshead Bay,"
2614 Avenue U, Brooklyn, NY 11229, United States",Brooklyn,New York,+1 718-743-6680,http://primedentalny.com/,3.8,147,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Prime+Dental+Partners+of+Sheepshead+Bay/data=!4m7!3m6!1s0x89c2453d1113a8c5:0xf74e354e685a5119!8m2!3d40.5998815!4d-73.9451412!16s%2Fg%2F11h3dd93yf!19sChIJxagTET1FwokRGVFaaE41Tvc?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:22.497531
"Dr. Victoria Edelstein, DDS","
2568 E 17th St, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 212-297-0357,https://www.doctoredelstein.com/,4.7,29,Dentist,,"https://www.google.com/maps/place/Dr.+Victoria+Edelstein,+DDS/data=!4m7!3m6!1s0x89c24446916be6ff:0xe04ba930509a94d9!8m2!3d40.5886604!4d-73.9527667!16s%2Fg%2F1ptznfv77!19sChIJ_-ZrkUZEwokR2ZSaUDCpS-A?authuser=0&hl=en&rclk=1",dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:26.510829
Brighton Oral & Maxillofacial Surgery,"
3019 Brighton 1st St, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-366-0070,http://www.brightonoralsurgeon.com/,3.8,230,Oral and maxillofacial surgeon,Show open hours for the week,https://www.google.com/maps/place/Brighton+Oral+%26+Maxillofacial+Surgery/data=!4m7!3m6!1s0x89c24573fd80d18b:0xd81064a02280a322!8m2!3d40.578087!4d-73.9665641!16s%2Fg%2F11mgm_lxc1!19sChIJi9GA_XNFwokRIqOAIqBkENg?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:30.067837
Dr. Umanoff DDS,"
2577 E 17th St, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-382-3444,,4.4,14,Dental implants periodontist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Umanoff+DDS/data=!4m7!3m6!1s0x89c24525809903fd:0x95cca7dd80d9f591!8m2!3d40.5885208!4d-73.9521927!16s%2Fg%2F11gk5xtsxj!19sChIJ_QOZgCVFwokRkfXZgN2nzJU?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:33.507737
Zeitlin Robert E DDS,"
1603 Voorhies Ave # 1, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-332-1778,,3.4,29,Dental clinic,,https://www.google.com/maps/place/Zeitlin+Robert+E+DDS/data=!4m7!3m6!1s0x89c244643cbab995:0x5d64cfb08568818f!8m2!3d40.5859454!4d-73.9528069!16s%2Fg%2F1tgh8gnn!19sChIJlbm6PGREwokRj4FohbDPZF0?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:36.611954
Pristine Oral & Maxillofacial Surgery-Dr. Garry Shnayder,"
1512 Avenue Z, Brooklyn, NY 11235, United States",Brooklyn,New York,+1 718-395-4700,https://www.pristineoralsurgery.com/,4.8,461,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/Pristine+Oral+%26+Maxillofacial+Surgery-Dr.+Garry+Shnayder/data=!4m7!3m6!1s0x89c2446155b0ab39:0x5632c90866db666!8m2!3d40.5879106!4d-73.9537551!16s%2Fg%2F11cn3m9h5w!19sChIJOauwVWFEwokRZrZthpAsYwU?authuser=0&hl=en&rclk=1,dentist Sheepshead Bay Brighton Beach Brooklyn,2026-02-25T22:11:41.628546
