clinic_name,reviewer_name,stars,review_text,review_date,google_maps_url
מ.ר.ב - כללית סמייל - בת ים,Xoxo Ir,5,הגענו אתמול להרדמה מלאה בבית חולים מרב כבר מההתחלה צוות הקבלה היה חייכני מאוד וקיבל אותנו בזרועות פתוחות אחרי זה האחיות האחים המרדימים  הרופאה המקסימה בכלל כל הצוות מסביר פנים סבלני ומאוד חייכני מה שהקל על הבן שלנו מאוד הילד יצא עם טיפול אא  תודה רבה על חוויה חיובית למצב לא קל שהילד עובר מה שאתם הופכים אותו למשהו יותר טוב 🩷🙏🏻 תודה 🙏🏻 🩷❤️💜,לפני חודשיים,https://www.google.com/maps/place/%D7%9E.%D7%A8.%D7%91+-+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b3391bc45c51:0x32c5887e1b7d143b!8m2!3d32.0280798!4d34.7483397!16s%2Fg%2F1pp2tgw79!19sChIJUVzEGzmzAhUROxR9G36IxTI?authuser=0&hl=iw&rclk=1
"ד""ר אלפרד חורי",רמבו טיולים (‪Rambo Trips‬‏),5,"בתחילת יוני 2022 התקשרתי אל דר׳ חורי בכדי לקבוע תור. ללא היסוס הוא קבע לי תור ליום המוחרת וזאת כאשר בשיחת הטלפון עימו הוא נקב, בשקיפות מלאה, את סכום הטיפול עבור סתימת שורש בשיניים עליונות טוחנות. בכל אופן, לתומי חשבתי כי זו הבעיה לאחר כאבי לעיסה חזקים באיזור. למחרת כאשר הגעתי התיישבתי בזמן שנקבע לי התור על כסא הרופא. דר׳ חורי עשה בדיקה ואבחנה ראשונית של האיזור כאשר הוא מבקשה מהאסיסטנטית שלו לעשות צילום באיזור הבעייתי. לאחר חמש דקות היא חזרה עם הצילום והדיאגנוזה היתה נסיגת חניכיים ותו לא. הוא נתן לי מידע על משחת השיניים סנסודיין להקלה מיידית והדריך אותי כיצד להשתמש בה לאחר הציחצוח איתה (לאחר הציחצוח למרוח שכבה דקה על השיניים מהמשחה הזו לפני השינה). נכון להיום, לאחר כחודש, הכאבים נסוגו כמעט לחלוטין. אין ספק, רופא שיניים הגון עם מחירים הוגנים עוד יותר.  ראוי לציין כי עבור ביקור זה לא נגבה ממני ולו שקל אחד. בנוסף, עמדת ההמתנה בקליניקה רחבה וממוזגת היטב. זהו ביקור ראשון שלי אצלו ולמרות שאני מקווה לא לראות יותר רופאי שיניים, בעתיד, אשוב אליו.  מומלץ מומלץ מומלץ !!!",לפני 3 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%9C%D7%A4%D7%A8%D7%93+%D7%97%D7%95%D7%A8%D7%99%E2%80%AD/data=!4m7!3m6!1s0x1502b33bbf84df3b:0xc3a255b8512362e7!8m2!3d32.0288315!4d34.7448055!16s%2Fg%2F1tgpdhmh!19sChIJO9-EvzuzAhUR52IjUbhVosM?authuser=0&hl=iw&rclk=1
"ד""ר אלפרד חורי",Nadia Younes,0,"מאכזב. יחס אנוש נוראי. עבודה גסה, מרושלת וחסרת כל קורדינציה. לא הסביר לי על מהלך הטיפול ופצע אותי בפה, פעם אחרונה הולכת לרופא שאני מוצאת באינטרט.",לפני 7 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%9C%D7%A4%D7%A8%D7%93+%D7%97%D7%95%D7%A8%D7%99%E2%80%AD/data=!4m7!3m6!1s0x1502b33bbf84df3b:0xc3a255b8512362e7!8m2!3d32.0288315!4d34.7448055!16s%2Fg%2F1tgpdhmh!19sChIJO9-EvzuzAhUR52IjUbhVosM?authuser=0&hl=iw&rclk=1
"ד""ר אלפרד חורי",Doron Roizman,5,רופא שיניים חמוד ומקצועי . פרקטי . לעניין ולא יקר. שווה לבוא להכיר ולקבל  הצעת מחיר.,לפני 6 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%9C%D7%A4%D7%A8%D7%93+%D7%97%D7%95%D7%A8%D7%99%E2%80%AD/data=!4m7!3m6!1s0x1502b33bbf84df3b:0xc3a255b8512362e7!8m2!3d32.0288315!4d34.7448055!16s%2Fg%2F1tgpdhmh!19sChIJO9-EvzuzAhUR52IjUbhVosM?authuser=0&hl=iw&rclk=1
רוטשילד - כללית סמייל - בת ים,tchiya talbi,5,"ריקי אהובה וסיוון, המזכירות המדהימות, תודה ענקית על שירות יוצא דופן, באמת שאין דברים כאלה. תמיד חוזרות למטופלים, תמיד מנסות לעזור בכל מה שאפשר, תמיד עם חיוך, סבלנות ולב רחב. עברתי מסע לא פשוט עד שהגעתי למרפאה הזו, ולצערי פגשתי בדרך לא מעט מרפאות שחוויית השירות בהן הייתה קשה. אתן הוכחה שיש גם אחרת, המרפאה הזו היא מספר 1, בלי שום ספק. ממליצה בחום גדול. וד״ר איריס היקרה, שהיא פשוט מלאכית של ילדים. בידיים עדינות, ברגישות אין סופית ובלב ענק, היא ממש הצילה לי את הבנות לפני שהיו אמורות להיכנס לטיפולי הרדמה מלאה. יש לה יד של קסם, גישה מופלאה לילדים ויכולת נדירה להרגיע ולהעניק ביטחון. כללית זכו בה, ואנחנו זכינו בה בענק. תודה לכן על אנושיות, מקצועיות ונתינה מהלב",לפני 3 שבועות,https://www.google.com/maps/place/%D7%A8%D7%95%D7%98%D7%A9%D7%99%D7%9C%D7%93+-+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b33954b4ea01:0x8e2d17de5af9de2e!8m2!3d32.0271767!4d34.7468255!16s%2Fg%2F11bwdlt0dk!19sChIJAeq0VDmzAhURLt75Wt4XLY4?authuser=0&hl=iw&rclk=1
רוטשילד - כללית סמייל - בת ים,נוי אלמו,5,סיון הפקידה תמיד מחייכת ונותנת שירות מהלב ! חייב לעלות לה את השכר תמיד נותנת חיוך וכיף לבוא למרפאת השיניים למרות שרופא שיניים זה מפחיד ! …,לפני 4 חודשים,https://www.google.com/maps/place/%D7%A8%D7%95%D7%98%D7%A9%D7%99%D7%9C%D7%93+-+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b33954b4ea01:0x8e2d17de5af9de2e!8m2!3d32.0271767!4d34.7468255!16s%2Fg%2F11bwdlt0dk!19sChIJAeq0VDmzAhURLt75Wt4XLY4?authuser=0&hl=iw&rclk=1
רוטשילד - כללית סמייל - בת ים,אודי גוזל,5,השיננית נטלי נתנה לי שירות מעולהה אלופההההה ורד וריקי הפקידות בקבלה בכללית סמייל רוטשילד נתנו לי שירות מעולה,לפני חודש,https://www.google.com/maps/place/%D7%A8%D7%95%D7%98%D7%A9%D7%99%D7%9C%D7%93+-+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b33954b4ea01:0x8e2d17de5af9de2e!8m2!3d32.0271767!4d34.7468255!16s%2Fg%2F11bwdlt0dk!19sChIJAeq0VDmzAhURLt75Wt4XLY4?authuser=0&hl=iw&rclk=1
"מרפאת שיניים נילה- ד""ר יוסף פלג",Yael Alon,5,,לפני 6 שנים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A0%D7%99%D7%9C%D7%94-+%D7%93%22%D7%A8+%D7%99%D7%95%D7%A1%D7%A3+%D7%A4%D7%9C%D7%92%E2%80%AD/data=!4m7!3m6!1s0x1502b316b1748881:0xbbe43e79352118f9!8m2!3d32.0175172!4d34.745661!16s%2Fg%2F1tm1mhtc!19sChIJgYh0sRazAhUR-RghNXk-5Ls?authuser=0&hl=iw&rclk=1
"ד""ר לאה קידר - רופאת שיניים",Eddy eskinazi,0,"זה מקום רע מאוד.  הוא ממש לא התעניין וביקש 800 ש""ח עבור עקירת שן.",לפני 2 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9C%D7%90%D7%94+%D7%A7%D7%99%D7%93%D7%A8+-+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b3071026c017:0x304aed27995fd516!8m2!3d32.0219154!4d34.745649!16s%2Fg%2F11fs__j0_z!19sChIJF8AmEAezAhURFtVfmSftSjA?authuser=0&hl=iw&rclk=1
"ד""ר לאה קידר - רופאת שיניים",Opher Express,5,"שירות מעולה , מחירים הוגנים , מקצועיות !",לפני 8 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9C%D7%90%D7%94+%D7%A7%D7%99%D7%93%D7%A8+-+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b3071026c017:0x304aed27995fd516!8m2!3d32.0219154!4d34.745649!16s%2Fg%2F11fs__j0_z!19sChIJF8AmEAezAhURFtVfmSftSjA?authuser=0&hl=iw&rclk=1
"ד""ר לאה קידר - רופאת שיניים",nini urushadze,5,"הרופא הכי טוב ומקצוען אמיתי בתחום! גם המחירים היו מושלמים. ברגע שתקבלו את הטיפול של דוקטור לאה, בטוח שתקבלו את אותו הרושם!!!",לפני 8 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9C%D7%90%D7%94+%D7%A7%D7%99%D7%93%D7%A8+-+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b3071026c017:0x304aed27995fd516!8m2!3d32.0219154!4d34.745649!16s%2Fg%2F11fs__j0_z!19sChIJF8AmEAezAhURFtVfmSftSjA?authuser=0&hl=iw&rclk=1
דנטל ארט ישראל,יואב דוברת,5,"שירות מעולה ואדיב, ממש מרוצה והמחירים דיי הוגנים. טיפול נעשה עם מלא סבלנות, הייתי ממש מרוצה מהשירות והטיפול.",לפני 2 שנים,https://www.google.com/maps/place/%D7%93%D7%A0%D7%98%D7%9C+%D7%90%D7%A8%D7%98+%D7%99%D7%A9%D7%A8%D7%90%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x1502b333cac65651:0x8e14d14396a2d5be!8m2!3d32.0128328!4d34.742033!16s%2Fg%2F11gy3hj8sv!19sChIJUVbGyjOzAhURvtWilkPRFI4?authuser=0&hl=iw&rclk=1
דנטל ארט ישראל,chanel Assouline,5,המרפאה הכי נקייה שראיתי עבודה ייסודית ומושלמת! תודה על טיפול שיננית מושלם ממליצה בחום !!!,לפני 3 שנים,https://www.google.com/maps/place/%D7%93%D7%A0%D7%98%D7%9C+%D7%90%D7%A8%D7%98+%D7%99%D7%A9%D7%A8%D7%90%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x1502b333cac65651:0x8e14d14396a2d5be!8m2!3d32.0128328!4d34.742033!16s%2Fg%2F11gy3hj8sv!19sChIJUVbGyjOzAhURvtWilkPRFI4?authuser=0&hl=iw&rclk=1
דנטל ארט ישראל,EKlark,0,"הרושם מהקליניקה הוא כך-כך. ראש ה""ממסד"" נכנס ממש בזמן ההליכים, בבגדים רגילים מהרחוב, ומסתכל לתוך הפה. יש טלוויזיה תלויה למעלה, שם הרופא מסתכל בשלווה במקום לעבוד. מילת הפרידה היחידה עם סיום הטיפול היא החלפת מברשת השיניים. הילדה אומרת את זה לכולם. הם דנים בחולים שהיו. הם לא נותנים קבלה על השירות ששולם עבורו. המחירים מנופחים ואין מחירון, כולם מדברים מהראש.",לפני 2 שנים,https://www.google.com/maps/place/%D7%93%D7%A0%D7%98%D7%9C+%D7%90%D7%A8%D7%98+%D7%99%D7%A9%D7%A8%D7%90%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x1502b333cac65651:0x8e14d14396a2d5be!8m2!3d32.0128328!4d34.742033!16s%2Fg%2F11gy3hj8sv!19sChIJUVbGyjOzAhURvtWilkPRFI4?authuser=0&hl=iw&rclk=1
"ד""ר סולומון טוקוב - מרפאת שיניים בבת ים",Maria Natan,5,"רופא מקצועי ומדוייק ביותר! היה מאוד מתחשב ועדין בטיפול. טיפול ראשון שלי והרגיעו אותי מאוד כשהגעתי, אנשים אדיבים ומקסימים. ממליצה עליהם מאוד!",לפני 4 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A1%D7%95%D7%9C%D7%95%D7%9E%D7%95%D7%9F+%D7%98%D7%95%D7%A7%D7%95%D7%91+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b3a653ff792f:0x84cb4c665ed55365!8m2!3d32.0269411!4d34.7473808!16s%2Fg%2F11fq9_2fls!19sChIJL3n_U6azAhURZVPVXmZMy4Q?authuser=0&hl=iw&rclk=1
"ד""ר סולומון טוקוב - מרפאת שיניים בבת ים",דניאל,5,"איש יקר מאאוד ומקצועי!! עזר לי נורא דרך הטלפון בייעות מקצועי וחינמי. יותר טוב ממכבידנט שהתייחסו אליי כמו עוד עוף בלול התרנגולות שלהם! אין עליך דר סלומון, אגיע לטיפולים רק אצלך!",לפני 5 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A1%D7%95%D7%9C%D7%95%D7%9E%D7%95%D7%9F+%D7%98%D7%95%D7%A7%D7%95%D7%91+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b3a653ff792f:0x84cb4c665ed55365!8m2!3d32.0269411!4d34.7473808!16s%2Fg%2F11fq9_2fls!19sChIJL3n_U6azAhURZVPVXmZMy4Q?authuser=0&hl=iw&rclk=1
"ד""ר סולומון טוקוב - מרפאת שיניים בבת ים",Amit Kadosh,5,"ביקרתי במרפאתו של ד""ר טוקוב לכמה טיפולים, קיבלתי יחס אישי וטיפול ברמה מאוד גבוהה!!!! ממליץ בחום למי שזקוק לטיפולי שיניים!",לפני 6 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A1%D7%95%D7%9C%D7%95%D7%9E%D7%95%D7%9F+%D7%98%D7%95%D7%A7%D7%95%D7%91+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b3a653ff792f:0x84cb4c665ed55365!8m2!3d32.0269411!4d34.7473808!16s%2Fg%2F11fq9_2fls!19sChIJL3n_U6azAhURZVPVXmZMy4Q?authuser=0&hl=iw&rclk=1
שנהבית מרפאת שיניים,יונתן,5,"ראובן היקר קיבל אותי לטיפול קודם כל עם חיוך מקסים, הטיפול מקצועי מאד וראובן מייצר תחושה נעימה בקליניקה. תודה ראובן! ממליץ בחום🙏 …",לפני 7 חודשים,https://www.google.com/maps/place/%D7%A9%D7%A0%D7%94%D7%91%D7%99%D7%AA+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b36e81c10c3d:0x9bb33a5cae0cc987!8m2!3d32.0127697!4d34.7574615!16s%2Fg%2F11b725m3_p!19sChIJPQzBgW6zAhURh8kMrlw6s5s?authuser=0&hl=iw&rclk=1
שנהבית מרפאת שיניים,שיראל פרידמן,5,ראובן וצוות המרפאה תודה רבה על השירות והסבלנות שמגיעים למרפאה תמיד בחיוך רחב לב אחרי שהייתי בחוות דעת שגויה הגעתי לראובן אדם ישר הגון ומקסים עושה עבודה נהדרת !,לפני 6 חודשים,https://www.google.com/maps/place/%D7%A9%D7%A0%D7%94%D7%91%D7%99%D7%AA+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b36e81c10c3d:0x9bb33a5cae0cc987!8m2!3d32.0127697!4d34.7574615!16s%2Fg%2F11b725m3_p!19sChIJPQzBgW6zAhURh8kMrlw6s5s?authuser=0&hl=iw&rclk=1
שנהבית מרפאת שיניים,gal melamed,5,"התקשרתי למרפאת שיניים בבת ים,ענה לי בחור בשם ראובן. ביקשתי לעשות טיפול ניקוי אבנית,מיד הבחנתי באדם מעבר לקוו,רציני איכותי. הגעתי לטיפול וראובן עבד ביסודיות ואיכפתיות,ומעבר לאישיות המקסימה. מרפאת השיניים נמצאת בבת ים,ברחוב תבור 4, מומלץ מאוד,שירות אדיב ואיכפתי.",לפני 11 חודשים,https://www.google.com/maps/place/%D7%A9%D7%A0%D7%94%D7%91%D7%99%D7%AA+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b36e81c10c3d:0x9bb33a5cae0cc987!8m2!3d32.0127697!4d34.7574615!16s%2Fg%2F11b725m3_p!19sChIJPQzBgW6zAhURh8kMrlw6s5s?authuser=0&hl=iw&rclk=1
מרפאת שיניים לילדים ומבוגרים בבת ים,Ira F.G,5,".קיבלו אותי בלי תור כי הילד שלי ממש קטן הרופאות במקום מאד אדיבות, מקצועיות. יודעות איך לעבוד עם ילדים בצורה נעימה ועדינה. מאד ממליצה",לפני 7 חודשים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%9C%D7%99%D7%9C%D7%93%D7%99%D7%9D+%D7%95%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x150071db536fa995:0x9babd3cff4c1b37!8m2!3d32.0186873!4d34.7497857!16s%2Fg%2F11k6pxfs1h!19sChIJlalvU9txABURNxtM_zy9ugk?authuser=0&hl=iw&rclk=1
מרפאת שיניים לילדים ומבוגרים בבת ים,MY EL,5,"קיבלתי המלצה מחבר , הגעתי לעזרה ראשונה לצורך סתימה זמנית , מאוד הופתעתי לטובה מרמת הטיפול והשירות...  ומאז כבר שנים אני מטפל בשיניים כאן , המלצה , תפנו לאירנה והיא תדאג לכם, בהצלחה ובריאות לכולם",תאריך העריכה: לפני 5 שנים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%9C%D7%99%D7%9C%D7%93%D7%99%D7%9D+%D7%95%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x150071db536fa995:0x9babd3cff4c1b37!8m2!3d32.0186873!4d34.7497857!16s%2Fg%2F11k6pxfs1h!19sChIJlalvU9txABURNxtM_zy9ugk?authuser=0&hl=iw&rclk=1
מרפאת שיניים לילדים ומבוגרים בבת ים,ShaniNoa Cohen,0,,לפני חודש,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%9C%D7%99%D7%9C%D7%93%D7%99%D7%9D+%D7%95%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x150071db536fa995:0x9babd3cff4c1b37!8m2!3d32.0186873!4d34.7497857!16s%2Fg%2F11k6pxfs1h!19sChIJlalvU9txABURNxtM_zy9ugk?authuser=0&hl=iw&rclk=1
רופא שיניים חרום,albert yakobov,5,,תאריך העריכה: לפני 3 שנים,https://www.google.com/maps/place/%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%97%D7%A8%D7%95%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b32fff6d6879:0x3f257a6953c4a704!8m2!3d32.0179242!4d34.764619!16s%2Fg%2F11rspl43kw!19sChIJeWht_y-zAhURBKfEU2l6JT8?authuser=0&hl=iw&rclk=1
"מרפאת שיניים – ד""ר ג'רי כהן - The dental clinic Dr. Jerry Kohen",haim levy,0,"חוויה מזעזעת. הגעתי לשם דרך משרד הבטחון לפני כשנה. כדי לקבל תור צריך לחכות שבועות ארוכים. ועד שהגעתי לתור שלי ,עשתה לי הרופאה נזק בפה באלפי שקלים וטראןמה קשה לכל חיי,הרופאה,שהייתה נראת מאןד מותשת( קבלתי תור אחרון בשעה 20:30) שפכה לי חומר  חיטוי בכמות גבוה מאןד ששרף לי את החינכיים ,ובנוסף עשתה לי טיפול שורש בשן מודלקת מה שגרם לי ליסורים ימים ושבועןת ארוכים לאחר הטיפול, כולל ניתוחי חירום שעברתי בגלל התרשלות של הרופאה והסייעת.  פעם לא עמדו בזמנים( פעמיעם הלכתי מהתור כי המתנתי מעל שעה) שזה זלזול בלקוח. מזכירות  ותיקות ועייפות עם יחס מתחת לכל ביקורת,מדברות בהתנשאות עם מעט מאוד גילויי הבנה. הדבר היחיד החיובי הוא שד""ר ג'רי עצמו שהוא איש ממש נחמד ניסה לתקן את הנזק שנעשה לי,לא הציע שהוא יטפל .. אבל התנצל ושוחח איתי.. קבע לי תור אצל רופא אחר, דני ברייס. ואז גם חיכיתי שעתיים מעבר לשעה שנקבעה לי והלכתימלביתי עצוב ומתוסכל ממש זלזול בזמן של הלקוח. יכלתי לתבוע אותם על נזק וטראןמה, אבל החלטתי לשחרר,אני ptsd מהצבא וחא היה לי כוח לתבוע.עברתי מספיק מלחמות בחיי.והבטחתי דבר אחד. אני לשם לעולם לא אחזור. סיוט ואימה לא ממליץ לאף אחד לעבור את זה.עד היום אני לא נוגע בשיניים בגלל הטראומה המזעזעת שעברתי במרפאה הזו. ודר גרי היקר אתה באמת איש נחמד. אתה יכול לבדוק ברישומים כל מה שכתבתי.( חיים לוי משרד הבטחון  שלא תכתוב שלא עברתי אצלכם כל טיפול. בסביבות ינואר פב 25. עומד מאחורי כל פסיק שנכתב .",לפני שבועיים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%E2%80%93+%D7%93%22%D7%A8+%D7%92%27%D7%A8%D7%99+%D7%9B%D7%94%D7%9F+-+The+dental+clinic+Dr.+Jerry+Kohen%E2%80%AD/data=!4m7!3m6!1s0x1502b360620d7141:0x333879d3c7b20f0!8m2!3d32.0133843!4d34.7713184!16s%2Fg%2F1tdkv0l7!19sChIJQXENYmCzAhUR8CB7PJ2HMwM?authuser=0&hl=iw&rclk=1
"מרפאת שיניים – ד""ר ג'רי כהן - The dental clinic Dr. Jerry Kohen",איריס כדורי,5,"הגעתי למרפאה לצורך טיפול שורש וכתר ובנוסף עקירת שן בינה. את טיפול השורש עשתה לי רופאה מדהימה, שטיפלה בי בצורה רגישה, מקצועית, עם חיוך וטיפול כל כך מוקפד ומדוייק וללא שום כאב! לא במהלך הטיפול ולא לאחריו. רופאה פשוט נדירה ומומלצת. …",לפני חודשיים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%E2%80%93+%D7%93%22%D7%A8+%D7%92%27%D7%A8%D7%99+%D7%9B%D7%94%D7%9F+-+The+dental+clinic+Dr.+Jerry+Kohen%E2%80%AD/data=!4m7!3m6!1s0x1502b360620d7141:0x333879d3c7b20f0!8m2!3d32.0133843!4d34.7713184!16s%2Fg%2F1tdkv0l7!19sChIJQXENYmCzAhUR8CB7PJ2HMwM?authuser=0&hl=iw&rclk=1
