segment,segment_name,name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,neighborhood,has_website,search_term,vertical,scraped_at,place_id
4b,No Website + Good,State Inspection & Lube,"2630 Chestnut Ridge Rd, Kingwood, TX 77339",Kingwood,Texas,(281) 358-4787,,4.6,248,"Auto repair shop, Car inspection station",Monday: 8:30 AM to 5 PM | Tuesday: 8:30 AM to 5 PM | Wednesday: 8:30 AM to 5 PM | Thursday: 8:30 AM to 5 PM | Friday: 8:30 AM to 4 PM | Saturday: 8:30 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=State%20Inspection%20%26%20Lube&query_place_id=ChIJg_Pc2rOyQIYRIO7JQ7MGAko,Kingwood,no,auto repair shop,auto_repair,2026-03-11T16:22:58.347Z,ChIJg_Pc2rOyQIYRIO7JQ7MGAko
4b,No Website + Good,General Mechanics & Transmissions Paint and Body Shop,"5521 Glenmont Dr A, Houston, TX 77081",Houston,Texas,(713) 668-4338,,4.6,84,"Auto repair shop, Auto body shop, Auto tune up service, Towing service",Monday: 8 AM to 7 PM | Tuesday: 8 AM to 7 PM | Wednesday: 8 AM to 7 PM | Thursday: 8 AM to 7 PM | Friday: 8 AM to 7 PM | Saturday: 8 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=General%20Mechanics%20%26%20Transmissions%20Paint%20and%20Body%20Shop&query_place_id=ChIJYzW4cIDBQIYRDoWhWckalz8,Gulfton,no,auto repair shop,auto_repair,2026-03-11T16:23:00.756Z,ChIJYzW4cIDBQIYRDoWhWckalz8
4b,No Website + Good,P & S Complete Auto Repair,"10110 Kleckley Dr, Houston, TX 77075",Houston,Texas,(713) 941-2220,,4.6,81,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=P%20%26%20S%20Complete%20Auto%20Repair&query_place_id=ChIJbal6C2GXQIYRmpm3VfpXXTc,South Belt / Ellington,no,auto repair shop,auto_repair,2026-03-11T16:23:01.348Z,ChIJbal6C2GXQIYRmpm3VfpXXTc
4b,No Website + Good,Tex Mex Auto Repair,"1825 Jacquelyn Dr, Houston, TX 77055",Houston,Texas,(832) 716-7552,,4.6,11,Auto repair shop,Monday: 9 AM to 5 PM | Tuesday: 9 AM to 5 PM | Wednesday: 9 AM to 5 PM | Thursday: 9 AM to 5 PM | Friday: 9 AM to 5 PM | Saturday: 10 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Tex%20Mex%20Auto%20Repair&query_place_id=ChIJLS42kijEQIYRwZ3A4GuAZPI,Spring Branch East,no,auto repair shop,auto_repair,2026-03-11T16:23:01.722Z,ChIJLS42kijEQIYRwZ3A4GuAZPI
4b,No Website + Good,"EZ AUTO STOP , vehicle inspection. Auto repair ,wheel alignment and one stop shop","5725 Fondren Rd, Houston, TX 77036",Houston,Texas,(713) 474-0264,https://www.facebook.com/share/1DUjmcJvC1/,4.6,142,"Auto repair shop, Auto tune up service, Oil change service, Smog inspection station, Tire shop, Used tire shop, Vehicle inspection service, Wheel alignment service",Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6:30 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=EZ%20AUTO%20STOP%20%2C%20vehicle%20inspection.%20Auto%20repair%20%2Cwheel%20alignment%20and%20one%20stop%20shop&query_place_id=ChIJiXZ9etnCQIYRWLvnNvMJ6Rs,Sharpstown,no,auto repair shop,auto_repair,2026-03-11T16:23:01.862Z,ChIJiXZ9etnCQIYRWLvnNvMJ6Rs
4b,No Website + Good,Pacific Complete Auto Repair,"5503 Glenmont Dr, Houston, TX 77081",Houston,Texas,(713) 663-7444,,4.6,144,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Pacific%20Complete%20Auto%20Repair&query_place_id=ChIJixY_eoDBQIYRcU9LozxFgyo,Gulfton,no,auto repair shop,auto_repair,2026-03-11T16:23:01.862Z,ChIJixY_eoDBQIYRcU9LozxFgyo
4b,No Website + Good,A and C Automotive,"3402 Bering Dr, Houston, TX 77057",Houston,Texas,(713) 782-3808,https://www.facebook.com/ACAutomotiveCenter,4.6,36,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 12 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=A%20and%20C%20Automotive&query_place_id=ChIJKT2UYtbDQIYR-Em3ouLGyng,Westside,no,auto repair shop,auto_repair,2026-03-11T16:23:03.407Z,ChIJKT2UYtbDQIYR-Em3ouLGyng
4b,No Website + Good,Oasis Auto Repair LLC,"4027 W Orem Dr, Houston, TX 77045",Houston,Texas,(713) 393-7298,,4.6,52,Car repair and maintenance service,Monday: 8:30 AM to 6 PM | Tuesday: 8:30 AM to 6 PM | Wednesday: 8:30 AM to 6 PM | Thursday: 8:30 AM to 6 PM | Friday: 8:30 AM to 6 PM | Saturday: 8:30 AM to 2:30 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Oasis%20Auto%20Repair%20LLC&query_place_id=ChIJY49ZYtrrQIYRKaqkqofFRTM,Central Southwest,no,auto repair shop,auto_repair,2026-03-11T16:23:03.832Z,ChIJY49ZYtrrQIYRKaqkqofFRTM
4b,No Website + Good,Jim's Auto Service,"9118 Almeda Genoa Rd, Houston, TX 77075",Houston,Texas,(832) 386-8399,,4.6,37,Auto repair shop,Monday: 8 AM to 5:30 PM | Tuesday: 8 AM to 5:30 PM | Wednesday: 8 AM to 5:30 PM | Thursday: 8 AM to 5:30 PM | Friday: 8 AM to 5:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Jim's%20Auto%20Service&query_place_id=ChIJIfd97xGXQIYRqQ70PQe8XZU,South Belt / Ellington,no,auto repair shop,auto_repair,2026-03-11T16:23:03.832Z,ChIJIfd97xGXQIYRqQ70PQe8XZU
4b,No Website + Good,Lang's Master Car Care,"2402 Blodgett St, Houston, TX 77004",Houston,Texas,(713) 520-0456,,4.6,212,Auto repair shop,Monday: 7:30 AM to 6 PM | Tuesday: 7:30 AM to 6 PM | Wednesday: 7:30 AM to 6 PM | Thursday: 7:30 AM to 6 PM | Friday: 7:30 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Lang's%20Master%20Car%20Care&query_place_id=ChIJFeirJKC_QIYRUKsd7COzWb0,South Side,no,auto repair shop,auto_repair,2026-03-11T16:23:05.007Z,ChIJFeirJKC_QIYRUKsd7COzWb0
4b,No Website + Good,Chanchavac Auto Repair,"8710 Windswept Ln, Houston, TX 77063",Houston,Texas,(281) 235-5273,,4.6,99,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Chanchavac%20Auto%20Repair&query_place_id=ChIJbzwvqTDDQIYRgxhEcU0y93s,Westside,no,auto repair shop,auto_repair,2026-03-11T16:23:05.008Z,ChIJbzwvqTDDQIYRgxhEcU0y93s
4b,No Website + Good,Ray's Auto Electric,"5823 Edgemoor Dr, Houston, TX 77081",Houston,Texas,(713) 661-8189,,4.6,156,Auto repair shop,Monday: 8:15 AM to 6 PM | Tuesday: 8:15 AM to 6 PM | Wednesday: 8:15 AM to 6 PM | Thursday: 8:15 AM to 6 PM | Friday: 8:15 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Ray's%20Auto%20Electric&query_place_id=ChIJ9dE5XyHCQIYRBYw2NKRuGiw,Gulfton,no,auto repair shop,auto_repair,2026-03-11T16:23:05.008Z,ChIJ9dE5XyHCQIYRBYw2NKRuGiw
4b,No Website + Good,Chad Car Care,"8710 Richmond Ave., Houston, TX 77063",Houston,Texas,(713) 953-7400,,4.6,113,"Auto repair shop, Auto body shop",Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Chad%20Car%20Care&query_place_id=ChIJfYb24KjDQIYR14TCa6jEHAE,Westside,no,auto repair shop,auto_repair,2026-03-11T16:23:05.008Z,ChIJfYb24KjDQIYR14TCa6jEHAE
4b,No Website + Good,Ewart's Auto Repair,"4109 Hull St, Houston, TX 77021",Houston,Texas,(713) 748-5342,,4.6,23,Auto repair shop,Monday: 10 AM to 6 PM | Tuesday: 10 AM to 6 PM | Wednesday: 10 AM to 6 PM | Thursday: 10 AM to 6 PM | Friday: 10 AM to 6 PM | Saturday: 10 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Ewart's%20Auto%20Repair&query_place_id=ChIJmbA9dc6_QIYR0TCIJSGg6Zo,South Side,no,auto repair shop,auto_repair,2026-03-11T16:23:05.008Z,ChIJmbA9dc6_QIYR0TCIJSGg6Zo
4b,No Website + Good,KMI auto repair & Inspection,"7667 Bissonnet St, Houston, TX 77074",Houston,Texas,(832) 352-0861,,4.6,24,"Auto repair shop, Car inspection station, Small engine repair service, Wheel alignment service",Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=KMI%20auto%20repair%20%26%20Inspection&query_place_id=ChIJFYJx4cHDQIYReXlAmSwkOBw,Braeburn,no,auto repair shop,auto_repair,2026-03-11T16:23:05.008Z,ChIJFYJx4cHDQIYReXlAmSwkOBw
4b,No Website + Good,S & S Car Care Center,"12706 Cullen Blvd, Houston, TX 77047",Houston,Texas,(713) 393-7027,,4.6,21,"Car inspection station, Auto bodywork mechanic, Auto repair shop, Auto tag agency, Car detailing service, Car wash, Mechanic, Notary public, Restaurant, Welder",Monday: 9:30 AM to 6 PM | Tuesday: 9:30 AM to 6 PM | Wednesday: 9:30 AM to 6 PM | Thursday: 9:30 AM to 6 PM | Friday: 9:30 AM to 6 PM | Saturday: 9:30 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=S%20%26%20S%20Car%20Care%20Center&query_place_id=ChIJQ2E7VEeVQIYRRWxgehzi34o,South Acres / Crestmont Park,no,auto repair shop,auto_repair,2026-03-11T16:23:05.080Z,ChIJQ2E7VEeVQIYRRWxgehzi34o
4b,No Website + Good,Berrones Auto Air,"9920 Telephone Rd, Houston, TX 77075",Houston,Texas,(713) 991-3911,,4.6,73,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Berrones%20Auto%20Air&query_place_id=ChIJq0zqbeyWQIYRGBriwZzG__c,Greater Hobby Area,no,auto repair shop,auto_repair,2026-03-11T16:23:05.080Z,ChIJq0zqbeyWQIYRGBriwZzG__c
4b,No Website + Good,Poly's Auto Repair LLC,"1636 N 43rd Ave #9, Phoenix, AZ 85009",Phoenix,Arizona,(602) 575-4197,,4.6,56,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Poly's%20Auto%20Repair%20LLC&query_place_id=ChIJ67ClvsYVK4cR3zzToPAN3y4,Maryvale Village,no,auto repair shop,auto_repair,2026-03-11T16:22:22.592Z,ChIJ67ClvsYVK4cR3zzToPAN3y4
4b,No Website + Good,Greg Clark Automotive Specialists,"5838 N 19th Ave, Phoenix, AZ 85015",Phoenix,Arizona,(602) 246-2881,,4.6,417,"Auto repair shop, Brake shop, Car repair and maintenance service, Diesel engine repair service, Mechanic, Towing service",Monday: 7:30 AM to 5:30 PM | Tuesday: 7:30 AM to 5:30 PM | Wednesday: 7:30 AM to 5:30 PM | Thursday: 7:30 AM to 5:30 PM | Friday: 7:30 AM to 5:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Greg%20Clark%20Automotive%20Specialists&query_place_id=ChIJV7sOQSsTK4cRQykJiex0mlE,Alhambra,no,auto repair shop,auto_repair,2026-03-11T16:22:25.633Z,ChIJV7sOQSsTK4cRQykJiex0mlE
4b,No Website + Good,Roca Auto Repair,"701 W Bethany Home Rd, Phoenix, AZ 85013",Phoenix,Arizona,(602) 274-3954,,4.6,93,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Roca%20Auto%20Repair&query_place_id=ChIJxZpOjM0SK4cRfFxB367LLqo,Alhambra,no,auto repair shop,auto_repair,2026-03-11T16:22:25.633Z,ChIJxZpOjM0SK4cRfFxB367LLqo
4b,No Website + Good,Luis Automotive Repair,"4219 W Whitton Ave, Phoenix, AZ 85019",Phoenix,Arizona,(602) 955-2115,,4.6,100,"Auto repair shop, Auto radiator repair service, Auto spring shop, Auto tune up service, Brake shop, Muffler shop, Oil change service, Tire shop, Transmission shop",Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Luis%20Automotive%20Repair&query_place_id=ChIJW-SpVrkNK4cRXhLGhOxSku8,Rae Industrial District,no,auto repair shop,auto_repair,2026-03-11T16:22:25.633Z,ChIJW-SpVrkNK4cRXhLGhOxSku8
4b,No Website + Good,Jacks Automotive Services,"2623 E McDowell Rd, Phoenix, AZ 85008",Phoenix,Arizona,(602) 273-0717,,4.6,147,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Jacks%20Automotive%20Services&query_place_id=ChIJKW5-OegNK4cRI7ZIlELRigA,Del Rey,no,auto repair shop,auto_repair,2026-03-11T16:22:29.218Z,ChIJKW5-OegNK4cRI7ZIlELRigA
4b,No Website + Good,Moise Automotive,"2503 E McDowell Rd, Phoenix, AZ 85008",Phoenix,Arizona,(602) 231-0981,,4.6,40,Auto repair shop,Monday: 8 AM to 4 PM | Tuesday: 8 AM to 4 PM | Wednesday: 8 AM to 4 PM | Thursday: 8 AM to 4 PM | Friday: 8 AM to 4 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Moise%20Automotive&query_place_id=ChIJuWL-HekNK4cRIdVBi3mxVN0,Del Rey,no,auto repair shop,auto_repair,2026-03-11T16:22:32.646Z,ChIJuWL-HekNK4cRIdVBi3mxVN0
4b,No Website + Good,Flores Auto Shop,"2527 S 7th Ave, Phoenix, AZ 85003",Phoenix,Arizona,(602) 638-7398,,4.6,21,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Flores%20Auto%20Shop&query_place_id=ChIJ4b5Kq0IRK4cRIbd-jCwrjCk,Shuttleworth,no,auto repair shop,auto_repair,2026-03-11T16:22:32.647Z,ChIJ4b5Kq0IRK4cRIbd-jCwrjCk
4b,No Website + Good,Leo & Sons Auto Repair,"2121 W Broadway Rd, Phoenix, AZ 85041",Phoenix,Arizona,(602) 653-1663,,4.6,20,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Leo%20%26%20Sons%20Auto%20Repair&query_place_id=ChIJ6_H6WgARK4cRktk6SKnfelk,South Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:34.756Z,ChIJ6_H6WgARK4cRktk6SKnfelk
4b,No Website + Good,Arizon Auto Repair Inc,"309 N 39th Ave, Phoenix, AZ 85009",Phoenix,Arizona,(602) 380-7172,,4.6,30,Auto repair shop,Monday: 9 AM to 7 PM | Tuesday: 9 AM to 7 PM | Wednesday: 9 AM to 7 PM | Thursday: 9 AM to 7 PM | Friday: 9 AM to 7 PM | Saturday: 9 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Arizon%20Auto%20Repair%20Inc&query_place_id=ChIJfym2VfUTK4cRX8odj7S0lWI,Reynolds Park,no,auto repair shop,auto_repair,2026-03-11T16:22:38.386Z,ChIJfym2VfUTK4cRX8odj7S0lWI
4b,No Website + Good,Mach-1 Automotive,"17633 N Cave Creek Rd, Phoenix, AZ 85032",Phoenix,Arizona,(602) 992-0044,,4.6,190,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Mach-1%20Automotive&query_place_id=ChIJ6WB90MNxK4cReosJD1BbPBU,Paradise Valley Village,no,auto repair shop,auto_repair,2026-03-11T16:22:41.097Z,ChIJ6WB90MNxK4cReosJD1BbPBU
4b,No Website + Good,B & B Auto Body Repair,"747 E Broadway Rd, Phoenix, AZ 85040",Phoenix,Arizona,(602) 907-8006,,4.6,14,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 2 PM | Sunday: 8 AM to 5 PM,https://www.google.com/maps/search/?api=1&query=B%20%26%20B%20Auto%20Body%20Repair&query_place_id=ChIJwbnUUswRK4cR37wpa3n5e3c,Broadway Park,no,auto repair shop,auto_repair,2026-03-11T16:22:41.559Z,ChIJwbnUUswRK4cR37wpa3n5e3c
4b,No Website + Good,Advanced Auto Repair,"12614 N Cave Creek Rd, Phoenix, AZ 85022",Phoenix,Arizona,(602) 675-9966,,4.6,27,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 9 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Advanced%20Auto%20Repair&query_place_id=ChIJk0MHYThzK4cRoIt42RLdJPk,Cactus,no,auto repair shop,auto_repair,2026-03-11T16:22:42.753Z,ChIJk0MHYThzK4cRoIt42RLdJPk
4b,No Website + Good,The Shop,"10717 N 19th Ave, Phoenix, AZ 85029",Phoenix,Arizona,(602) 633-1235,,4.6,139,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=The%20Shop&query_place_id=ChIJ4Xtiu0tsK4cRhx23PsAddl4,North Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:45.396Z,ChIJ4Xtiu0tsK4cRhx23PsAddl4
4b,No Website + Good,John Sheldon's Auto Repair LLC,"9223 N 12th Ave, Phoenix, AZ 85021",Phoenix,Arizona,(602) 943-5059,,4.6,54,Auto repair shop,Monday: 8 AM to 5:30 PM | Tuesday: 8 AM to 5:30 PM | Wednesday: 8 AM to 5:30 PM | Thursday: 8 AM to 5:30 PM | Friday: 8 AM to 5:30 PM | Saturday: 8 AM to 12 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=John%20Sheldon's%20Auto%20Repair%20LLC&query_place_id=ChIJAUJrlaltK4cR3XRxzwDlYwQ,Foothill Acres,no,auto repair shop,auto_repair,2026-03-11T16:22:46.391Z,ChIJAUJrlaltK4cR3XRxzwDlYwQ
4b,No Website + Good,Mason Road Collision Center,"1277 S Mason Rd, Katy, TX 77450, USA",Houston,TX,(281) 647-0055,,4.6,195,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 1:00 PM | Sunday: Closed,https://maps.google.com/?cid=7132950653531366472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto body shop Katy, TX",auto_repair,2026-03-11T15:48:21.046284,ChIJJQ-CADYnQYYRSKQg0NNU_WI
4b,No Website + Good,J&I automotive service & repair LLC,"1017 Queens Rd, Pasadena, TX 77502, USA",Houston,TX,(346) 354-6944,,4.6,112,"tire_shop, auto_parts_store, car_repair, store, point_of_interest, service, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 5:30 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: Closed,https://maps.google.com/?cid=11120680335032354769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto repair shop Pasadena, TX",auto_repair,2026-03-11T15:48:25.906338,ChIJIUhXujiXQIYR0YdGRtiXVJo
4b,No Website + Good,Ayala Auto Repair,"4102 Allen-Genoa Rd, Pasadena, TX 77504, USA",Houston,TX,(713) 910-7287,,4.6,90,"car_repair, point_of_interest, service, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: Closed,https://maps.google.com/?cid=9527496938477249085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto repair shop Pasadena, TX",auto_repair,2026-03-11T15:48:25.906402,ChIJ20Vop0mYQIYRPeKOmPx3OIQ
4b,No Website + Good,Auto Collision Experts,"3315 Red Bluff Rd, Pasadena, TX 77503, USA",Houston,TX,(713) 472-0082,,4.6,173,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,https://maps.google.com/?cid=9032529381773281211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto body shop Pasadena, TX",auto_repair,2026-03-11T15:48:28.978836,ChIJu-4LOXWiQIYRuwfgx539WX0
4b,No Website + Good,Gordo's Auto Center,"1216 Heights St #1, Pasadena, TX 77503, USA",Houston,TX,(713) 534-9038,,4.6,37,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: Closed,https://maps.google.com/?cid=275199721443076647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto service center Pasadena, TX",auto_repair,2026-03-11T15:48:32.717088,ChIJm06uHneiQIYRJ6rmRrC00QM
4b,No Website + Good,Richey Auto Center,"1906 S Richey St, Pasadena, TX 77502, USA",Houston,TX,(713) 534-0145,,4.6,35,"car_repair, chauffeur_service, transportation_service, service, point_of_interest, establishment",Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM,https://maps.google.com/?cid=12707757747165260737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto service center Pasadena, TX",auto_repair,2026-03-11T15:48:32.717119,ChIJh36-WgCYQIYRweuAq1cGW7A
